condition,term,phenotype,age,n,n_values,mean,sd,q5,q25,q50,q75,q95
nvp_after_29w,pregnancy_duration_preterm,bmi,2y,342,179,16.2996588170388,1.58421344625737,14.1325697295408,15.1993665456933,16.1826088845012,17.2107140296146,18.9291508923743
nvp_after_29w,pregnancy_duration_preterm,bmi,3y,342,182,15.995311942108,1.72543138342659,13.5808057944771,14.9318935714247,15.8592848904268,16.7427225314999,18.6619334502053
nvp_after_29w,pregnancy_duration_preterm,bmi,5y,342,144,15.5337715637104,1.76962915843476,13.2231404958678,14.4638287120805,15.3570148825025,16.2368364986608,18.7792503644048
nvp_after_29w,pregnancy_duration_preterm,bmi,7y,342,158,15.8035387605607,2.01382517343287,12.9876961792715,14.599609375,15.6368367119626,16.8004987713296,19.2595883270216
nvp_after_29w,pregnancy_duration_preterm,bmi,8y,342,126,16.5737190430634,2.60918087054535,13.4803029026046,14.738224852071,15.8340098928719,18.0466564930467,21.3990328251915
hospitalized_Pnvp,pregnancy_duration_term,length,birth,1009,974,50.2921851671152,1.91280022075239,47,49,50,52,53.3499999999999
hospitalized_Pnvp,pregnancy_duration_term,length,6w,1009,616,56.7390685961669,2.26949276450171,53,55,57,58,60.5
hospitalized_Pnvp,pregnancy_duration_term,length,3m,1009,842,61.9098716249127,2.38277604868039,58,60.31327073137,62,63.5,66
hospitalized_Pnvp,pregnancy_duration_term,length,6m,1009,858,67.792596198406,2.4129992751387,63.5,66,67.977671893854,69.5,72
hospitalized_Pnvp,pregnancy_duration_term,length,8m,1009,727,71.2851715145601,2.54827807843981,67,69.5,71,73,75.5
hospitalized_Pnvp,pregnancy_duration_term,length,1y,1009,726,76.4283809212184,2.72609350974097,72,74.5,76.2656639499914,78.152030735885,81
hospitalized_Pnvp,pregnancy_duration_term,length,16m,1009,523,80.8647430881397,3.15187039327193,76,79,80.7,83,86
hospitalized_Pnvp,pregnancy_duration_term,length,2y,1009,528,88.7671663153134,3.53112329419251,83.0573872180451,86.5,88.9991611525755,91,94.9103518903785
hospitalized_Pnvp,pregnancy_duration_term,length,3y,1009,548,96.7746425465781,3.9841794395068,90,94,97,99,103.544131282252
hospitalized_Pnvp,pregnancy_duration_term,length,5y,1009,443,112.763719287758,4.92720091269564,105,110,112,116,121.198544246451
hospitalized_Pnvp,pregnancy_duration_term,length,7y,1009,479,126.061225513926,5.43593525935221,118,122,126,130,135
hospitalized_Pnvp,pregnancy_duration_term,length,8y,1009,379,132.4635436782,6.12566158284111,122,128,132,136,142
hospitalized_Pnvp,pregnancy_duration_term,weight,birth,1009,1002,3.58447168303281,0.481954780700856,2.8005,3.27,3.58,3905,4.4
hospitalized_Pnvp,pregnancy_duration_term,weight,6w,1009,763,4.9536749672346,0.639163184663945,3.9255,4515,4.98,5.3875,5.8695
hospitalized_Pnvp,pregnancy_duration_term,weight,3m,1009,855,6.31487032808242,0.772106329947005,5107,5.7725,6.3,6.8,7.62
hospitalized_Pnvp,pregnancy_duration_term,weight,6m,1009,858,7.87725732688695,0.908161433722898,6.57,7.23,7815,8.44875,9.49065
hospitalized_Pnvp,pregnancy_duration_term,weight,8m,1009,727,8.76181787129569,0.985427884496898,7.27134565925189,8075,8.7,9.38,10.5
hospitalized_Pnvp,pregnancy_duration_term,weight,1y,1009,726,9.86194867532466,1.09522119648612,8.15125,9.0925,9.8225,10.54,11.76
hospitalized_Pnvp,pregnancy_duration_term,weight,16m,1009,519,10.8769063581585,1.23712007250861,9.09860128477585,9.98569506605325,10.8273437246799,11.6349319821138,13
hospitalized_Pnvp,pregnancy_duration_term,weight,2y,1009,523,12.867832228747,1.56815182143132,10.6065306897627,11.8056424186221,12.8,13.8366898157839,15.5060435992008
hospitalized_Pnvp,pregnancy_duration_term,weight,3y,1009,556,14.9880935977257,1.88326235061454,12.3279969364049,13.893258464961,15,16,18225
hospitalized_Pnvp,pregnancy_duration_term,weight,5y,1009,437,19.9014043111299,3.05497043500305,15.9915180722892,18,19.5,21.5,25.34
hospitalized_Pnvp,pregnancy_duration_term,weight,7y,1009,464,25.0399785179572,4.33569773521635,19515,22,24.5,27025,33.5
hospitalized_Pnvp,pregnancy_duration_term,weight,8y,1009,373,28.4609358090689,5.48507784862707,21,25,27.3,31,40
hospitalized_Pnvp,pregnancy_duration_term,bmi,birth,1009,969,14.1340732238158,1.33708063036851,11.9776346950305,13.22,14.1099577085736,14.993752603082,16.4394437869822
hospitalized_Pnvp,pregnancy_duration_term,bmi,6w,1009,613,15.4673417233853,1.39569013242456,13.1732840874115,14.5689579875972,15.3978741740879,16.3434903047091,17.7019692552524
hospitalized_Pnvp,pregnancy_duration_term,bmi,3m,1009,841,16.4596770874015,1.4686823401019,14.1359849502822,15.4698916603679,16.3769211388259,17.4444444444444,18.9444444444444
hospitalized_Pnvp,pregnancy_duration_term,bmi,6m,1009,857,17.1122286403634,1.48605052262996,14.8832511469823,16.0614836266429,17.0138888888889,18.0125392681869,19.636006832804
hospitalized_Pnvp,pregnancy_duration_term,bmi,8m,1009,721,17.2089943112361,1.4148470106918,15.140366554825,16.2071017655227,17.1559486387128,18.1366109964346,19.6177777777778
hospitalized_Pnvp,pregnancy_duration_term,bmi,1y,1009,721,16.8432318894645,1.33013460620796,14.8011176857331,15.9505455281089,16.7466666666667,17.681581685744,19.0616343490305
hospitalized_Pnvp,pregnancy_duration_term,bmi,16m,1009,512,16.5881259644964,1.33328914400366,14.5592392653342,15.690873180705,16.4858745648671,17.4379708661642,18.8050051967241
hospitalized_Pnvp,pregnancy_duration_term,bmi,2y,1009,515,16.2909591341421,1.38262801920506,14.1784759358289,15.351012927893,16.1722257907181,17.1411700793789,18.5185185185185
hospitalized_Pnvp,pregnancy_duration_term,bmi,3y,1009,536,15.9739396318657,1.53373971581101,13.759822316861,14.9387326816782,15.8592848904268,16.8449305905756,18.528454600289
hospitalized_Pnvp,pregnancy_duration_term,bmi,5y,1009,428,15.6112199946902,1.73616101561818,13.1435576855157,14.5302874270405,15.420826231637,16.5289256198347,18.3867404039312
hospitalized_Pnvp,pregnancy_duration_term,bmi,7y,1009,454,15.6944605949797,2.02535262376861,12.915233686067,14.3644488660832,15.36,16.7707023392536,19.2011106284784
hospitalized_Pnvp,pregnancy_duration_term,bmi,8y,1009,362,16.1276483420815,2.20915125064645,13.0219739835913,14.6383490444215,15.7901934977814,17.1610390267024,20.6088817880093
hospitalized_Pnvp,pregnancy_duration_preterm,length,birth,96,79,46.2151898734177,2.66828902288334,41,45,47,48,50
hospitalized_Pnvp,pregnancy_duration_preterm,length,6w,96,57,52.7140350877193,2.92235463994431,46,52,53,54.5,56.84
hospitalized_Pnvp,pregnancy_duration_preterm,length,3m,96,78,58.6415279968835,2.63669189862351,54,57.5,59,60375,62.0459747964979
hospitalized_Pnvp,pregnancy_duration_preterm,length,6m,96,81,65.4277346456057,3.28031070403675,58.9796059113301,64,66,67.5,69.5
hospitalized_Pnvp,pregnancy_duration_preterm,length,8m,96,66,69.0955917119806,3.30849948192761,62.3089766622852,67475,69.4,71.5,73.0734247413714
hospitalized_Pnvp,pregnancy_duration_preterm,length,1y,96,67,74.6882601890961,3.11493348334463,68.8,73,75,77,79
hospitalized_Pnvp,pregnancy_duration_preterm,length,16m,96,54,78.8285347301513,3.31433439495569,73.3902806310707,76.9666908202227,78.7836497453015,81225,83.5
hospitalized_Pnvp,pregnancy_duration_preterm,length,2y,96,54,86.7686325986625,3.61239473254148,80.6911681140975,83.9318391359207,87.5958842606522,89.5,91.5
hospitalized_Pnvp,pregnancy_duration_preterm,length,3y,96,55,94.6899737627699,4.2470040402221,87,92,95,98,100
hospitalized_Pnvp,pregnancy_duration_preterm,length,5y,96,40,111.534380748148,5.25797610658831,102.9,108,112,115.37836756267,119.05
hospitalized_Pnvp,pregnancy_duration_preterm,length,7y,96,42,125.333333333333,5.0541780189418,116.05,122.25,127,129,131.95
hospitalized_Pnvp,pregnancy_duration_preterm,length,8y,96,33,132.30303030303,5.79053564277978,121.6,128,133,136,140.4
hospitalized_Pnvp,pregnancy_duration_preterm,weight,birth,96,93,2.51136559139785,0.572362833101716,1.5004,2155,2.57,2.9,3418
hospitalized_Pnvp,pregnancy_duration_preterm,weight,6w,96,67,3.9,0.868309922327346,2608,3.4675,3.95,4.2775,5183
hospitalized_Pnvp,pregnancy_duration_preterm,weight,3m,96,83,5.48423434743003,0.950367297420778,3.93,4915,5495,6075,7.0145
hospitalized_Pnvp,pregnancy_duration_preterm,weight,6m,96,82,7.27812154513637,1.07979230668416,5.4125,6.6325,7.2625,7.95,8.91325
hospitalized_Pnvp,pregnancy_duration_preterm,weight,8m,96,66,8.28137534708533,1.20381603410888,6.16125,7.6175,8.3,8985,10.1678599815992
hospitalized_Pnvp,pregnancy_duration_preterm,weight,1y,96,67,9.52933676404997,1.19763425847522,7.62,8.80420156215995,9.31,10405,11.4230365062075
hospitalized_Pnvp,pregnancy_duration_preterm,weight,16m,96,55,10.4819666685189,1.23770412326964,8.51940377810034,9.62053021695743,10.47,11.48,12.2942975383777
hospitalized_Pnvp,pregnancy_duration_preterm,weight,2y,96,56,12.4142914151448,1.4745823389851,9.9419315841037,11.4627522426615,12.3162264242068,13.5679768162117,14.5618806230801
hospitalized_Pnvp,pregnancy_duration_preterm,weight,3y,96,59,14.5847573098418,1.77126829355735,11081,13.4,14.9649457335631,15.5,17.4534932945182
hospitalized_Pnvp,pregnancy_duration_preterm,weight,5y,96,42,19.9755697185313,2.92479163449915,15.55,18.45,19.75,20.9834117647059,24.521400581549
hospitalized_Pnvp,pregnancy_duration_preterm,weight,7y,96,42,25.6,4.22651329515788,19.04,22.7,25.45,27.95,32815
hospitalized_Pnvp,pregnancy_duration_preterm,weight,8y,96,35,29.3542857142857,4.53102655925479,21.7,26.45,29,32,36.5
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,birth,96,78,11.9560582109642,1.35280081328571,9.50258920949005,11.3235423739112,11.9190199883246,12.8523721140788,13.9430622948732
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,6w,96,54,14.3576249312281,1.75364136250774,12.2867992435796,13.2038838338729,13.9957798855507,15.1690312285355,16.9513239093385
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,3m,96,78,16.1013857816105,1.64580877446169,13.8519766175608,15.007449137326,15.9507128810226,17.020801140267,18.8907203725723
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,6m,96,80,16.9475156465634,1.74641806321295,14.3930942792732,15.979347327782,16.8770523207753,17.7289165758244,19.1023319615912
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,8m,96,65,17.3011783036919,1.47480708206735,14.8870999021747,16.3461026160158,17.1989684586392,18.0579584775086,20.0462060652388
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,1y,96,66,17.0739149116198,1.35680075673094,15.0676079830147,16.1832619472823,17.13495069947,17.9346901513488,19.3514402011832
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,16m,96,53,16.8670814761012,1.36381116019232,14.8522736343744,15.8209638951391,17.0026143778619,17.5440867803327,19.122254357271
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,2y,96,53,16.4178737172461,1.41967159305179,14.2420574551583,15.6050060859524,16.3516377636593,17.3140545280612,19.0905951832382
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,3y,96,55,16.3496557798515,1.74173796892906,13.6076017708671,15.2787778453564,16.4101403349932,17.2431523118108,18.880257744156
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,5y,96,40,16.0071543750137,1.9007448334935,13.5124108831054,15.1321694856144,15.5450112916758,16.8049266687363,19.2965360875768
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,7y,96,42,16.2295726970034,2.06846061041262,12.841281003309,15.0378199778995,15.7612366266212,17.3512692113883,19.2334226491388
hospitalized_Pnvp,pregnancy_duration_preterm,bmi,8y,96,33,16.7898226819809,2.44359369004306,13.368471279939,14.4798396079305,16.8031926065953,18.0277627546422,20.9718819341716
hospitalized_Pnvp_0_4w,pregnancy_duration_term,length,birth,21,19,50.3684210526316,2.21636655401456,47.9,48.5,50,51.5,54
hospitalized_Pnvp_0_4w,pregnancy_duration_term,length,6w,21,12,57.4583333333333,2.23055571279419,54825,55875,57.25,58625,61
hospitalized_Pnvp_0_4w,pregnancy_duration_term,length,3m,21,14,63.1071428571429,3.36942457669288,58,60625,64.25,65,67375
hospitalized_Pnvp_0_4w,pregnancy_duration_term,length,6m,21,14,68.3214285714286,2.70047818313395,63325,67125,69.25,69875,71.35
hospitalized_Pnvp_0_4w,pregnancy_duration_term,length,8m,21,13,71.593207143054,2.45162222339195,68.4,70,71,73,75.2846771438807
hospitalized_Pnvp_0_4w,pregnancy_duration_term,length,1y,21,13,76.8260303597263,2.4131856852201,73.4753578705769,75,77,79,80
hospitalized_Pnvp_0_4w,pregnancy_duration_term,weight,birth,21,21,3.56933333333333,0.551829351641731,3014,3.19,3.58,3.92,4476
hospitalized_Pnvp_0_4w,pregnancy_duration_term,weight,6w,21,12,5.05833333333333,0.538057674051826,4.2845,4.7225,5015,5.4125,5.8575
hospitalized_Pnvp_0_4w,pregnancy_duration_term,weight,3m,21,14,6.27379108150323,0.746154861290625,5.21475,5.77375,6.29903757052258,6.90375,7.20825
hospitalized_Pnvp_0_4w,pregnancy_duration_term,weight,6m,21,14,7.66928571428571,0.810884742694093,6581,7.06625,7.63,8165,8.8625
hospitalized_Pnvp_0_4w,pregnancy_duration_term,weight,8m,21,13,8.73173767822225,0.972513882778766,7346,8.1,8.78,9.3,10.2270359267557
hospitalized_Pnvp_0_4w,pregnancy_duration_term,weight,1y,21,13,9.83076923076923,0.962665237231697,8188,9.62,9.84,10.5,11156
hospitalized_Pnvp_0_4w,pregnancy_duration_term,bmi,birth,21,19,14.1161732286951,1.52432541693342,12.0886245478939,13.0198224852071,13.8107638888889,15.4388751714678,16.0152767061043
hospitalized_Pnvp_0_4w,pregnancy_duration_term,bmi,6w,21,12,15.301320437766,1.13219400451134,13.7708691265038,14.4000654204852,15.4214025315896,16.2525018989309,16.6790974638336
hospitalized_Pnvp_0_4w,pregnancy_duration_term,bmi,3m,21,14,15.7540748196531,1.49357975947517,13.4641985625075,14.52397265625,16.2872851539766,16.6663089958536,17.4796224687437
hospitalized_Pnvp_0_4w,pregnancy_duration_term,bmi,6m,21,14,16.4092834167029,1.15742241551161,14.755772005772,15.7620958945369,16.2770122901837,17.1877153072254,18.0701474622771
hospitalized_Pnvp_0_4w,pregnancy_duration_term,bmi,8m,21,13,17.0015260688091,1.28239295514592,15.2592653531137,16.0816326530612,16.7010696190655,17.6,19.0316662240601
hospitalized_Pnvp_0_4w,pregnancy_duration_term,bmi,1y,21,13,16.6473499262531,1.40781549902597,15.1593325248242,15.494311809005,16.5514035715856,17.0360110803324,18.9150620891161
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,birth,395,382,50.4162303664921,1.77679661892047,48,49,50,52,53
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,6w,395,237,56.7907172995781,2.09424107249902,53,55.5,57,58,60.1
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,3m,395,328,62.0439524185487,2.31610418424476,58,60.5,62,64,65.5
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,6m,395,333,67.9796205661253,2.42648758260088,64,66.3,68,69.5,72
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,8m,395,278,71.3861607418221,2.46704394225089,67.3302627368353,69.627911129921,71.0112196104891,73,75.1283221405734
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,1y,395,278,76.5561847373466,2.5952035455604,72,75,76.5,78.5,81
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,16m,395,195,81.0584853039376,2.73666367699588,76.1863436917975,79.4415023750443,80.9647464814643,83,86
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,2y,395,200,89.1421896263403,3.08698717578869,83.9939949363204,87,89,91.024728302001,94.6210898081379
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,3y,395,216,96.9051003329719,3.62842740137239,91375,94.5,97,99,103
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,5y,395,169,112.930400381444,4.69393887233317,105,110,113,116,119.996795634921
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,7y,395,174,126.396821914518,4.94233054600289,119,123,126,130,135
hospitalized_Pnvp_5_8w,pregnancy_duration_term,length,8y,395,153,132.711337944512,5.33773330273204,125,129,132,137,140.4
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,birth,395,394,3.63754568527919,0.44915052894669,2853,3.33625,3644,3.94,4.3935
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,6w,395,295,5.00945423728814,0.574077168756751,4037,4627,5.05,5385,5.86
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,3m,395,333,6.39834375715147,0.726597154727229,5284,5885,6.4,6875,7.65
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,6m,395,333,7.9793104820236,0.890626561141556,6706,7.3,7.92,8.52,9548
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,8m,395,279,8.8019034041212,0.943717896568543,7379,8.1525,8.74,9.35,10.5045
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,1y,395,277,9.88987131539854,1.07630963282628,8266,9.14,9.83,10.54,11738
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,16m,395,194,10.8917461546595,1.19637445090859,9.21570019059312,10.0293287822395,10.8286718623399,11.5,12.9222927107186
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,2y,395,199,12.8967017991307,1.4846509576295,10.8781270350536,11.9763792784963,12.8,13.7660561635722,15.5006715110223
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,3y,395,219,15.0444879660237,1.75839558565646,12.5,13.990995215311,15,16,18.5235043062201
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,5y,395,166,20.1557475178639,2.84390284505045,16.008908045977,18.0654045868733,19.5854022988505,22,25.6493616177637
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,7y,395,171,25.627193171533,4.29744545936882,20.25,22.6,25,27.65,34
hospitalized_Pnvp_5_8w,pregnancy_duration_term,weight,8y,395,150,29.246234152674,5.68269148671566,21.5,25,28,32425,40
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,birth,395,381,14.2775423326278,1.313547673423,12.0416478044364,13.438946244215,14.2755428978284,15.1041666666667,16.4471342114632
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,6w,395,236,15.6122741477369,1.39971192465211,13.5712971700464,14.6165423247576,15.6489634669673,16.4618103230658,18.1624000776724
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,3m,395,328,16.6258595301499,1.45622882276081,14.344855026455,15.6582472434855,16.4827292172506,17.5913948602091,19.164781890208
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,6m,395,333,17.244392833527,1.46497931767616,15.1003386989895,16.1999896485689,17.1559486387128,18.2011834319527,19.6478852993592
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,8m,395,277,17.2556384718534,1.35619333120549,15.2689888175433,16.2255828607435,17.265306122449,18.1727367325702,19.3870717472116
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,1y,395,277,16.8505103897536,1.29302742349945,14.7863149839942,15.9626038781163,16.71875,17.7662379812568,18.9346110204447
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,16m,395,194,16.5551607874384,1.29354596268295,14.5820738241246,15.6314870040011,16.5127417654605,17.3468387742084,18.5009307123152
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,2y,395,199,16.2058088488583,1.35640320519818,14.2324818561413,15.2954766218601,16.1722257907181,16.9754953780908,18.4454688383908
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,3y,395,213,16.0213555137964,1.49386989015129,13.8165586140929,14.9755355067719,15.942183016261,17.0049952173451,18.4910134715735
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,5y,395,164,15.7502565962729,1.58765113873503,13.3769322235434,14.6617767704647,15.6258016635613,16.6430371770636,18.5133873750035
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,7y,395,168,15.9856207104613,2.14183984362508,13.43202734375,14.3750280039587,15.6163860714818,16.9970468319559,19.9065833156742
hospitalized_Pnvp_5_8w,pregnancy_duration_term,bmi,8y,395,149,16.4785345704607,2.38770254875619,13.035609588366,14.9182162075763,16.3160654973486,17.8571428571429,20.8966335241902
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,birth,26,19,45.9473684210526,2.83771590878075,41.7,43.5,47,48,49.1
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,6w,26,14,52.1071428571429,3.72712805206415,46,50125,53.25,54875,55.7
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,3m,26,19,57.5325913935498,3.39451665857101,51.35,55.75,58,59.75,62.1
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,6m,26,21,64.4214492215173,4.00862077078578,57,62.8371968097584,65,67,69.5
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,8m,26,18,68.4039870109171,4.0629503248628,59.724657252536,67.25,69.1530895340921,71,73.0770740308724
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,1y,26,18,74.4220949911294,3.2711484584068,68425,72.9150728579648,75.0252311006064,76.5,78.6720333432559
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,16m,26,14,77.862677254372,3.58838391175834,72.45,76.039463092507,78.1,80,83.3234417733548
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,2y,26,14,86.3946666561003,3.77742706727027,80895,83.3193296886027,86.75,88.75,91.5
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,length,3y,26,15,94.7802720651222,4.59023953008824,87.7,91.25,95,98.5,101
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,birth,26,25,2.33812,0.665828513958362,1.3048,1945,2.42,2795,3172
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,6w,26,16,3.709375,0.942374439027998,1.9225,3.3225,3.77,4.0375,5.07625
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,3m,26,22,5.15454545454545,1.03434578943466,3.19675,4865,5145,5.66625,6.50875
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,6m,26,22,7.09107492364474,1.20104699665693,4643,6465,7168,7.87,8.8965
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,8m,26,18,8.06963478530698,1.3169405894044,5.60590751743111,7.44125495245386,8225,8.75198409370186,10.0427239374374
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,1y,26,18,9.38130676356047,1.24920923066136,7512,8.62088666364721,9507,10.015637069624,11.2503086203441
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,16m,26,15,10.1201782746365,1.39308125781762,8181,9.37309414627435,10.24,10.9518739531779,11.740926394331
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,2y,26,15,12.0617813368946,1.68020316192497,9514,11.35,12.3,12.8988565358535,13.9015783212729
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,weight,3y,26,16,14.4676524661165,1.9421021871052,11.9918295933979,13,14.75,15.35,17125
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,birth,26,19,12.1177921257272,1.39073005662556,10.4410380151113,11.3750159384063,12.1321865097329,12.8524848082385,13.9539930555556
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,6w,26,12,14.287673037373,1.44312417707837,13.0312213039486,13.2063260578319,13.5601909013697,15.7260898089155,16.5203475195165
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,3m,26,19,15.7634174301786,1.84293544154306,12.7972408332548,14.7077168512847,15.4655612244898,17.1104799829742,18.4500234310693
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,6m,26,21,17.0069274784841,2.35244951077543,14.2965950380202,16.1762486796439,16.8808264046359,17.4578239191312,20.082304526749
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,8m,26,18,17.1205567347256,1.37174633381769,14.7774070499207,16.4292200476856,17.1410962650643,17.8639256749989,19.0473718377833
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,1y,26,18,16.8676654544165,1.27270444231007,15.0653203805329,16.0079192713853,16.5269970243058,17.4805457417693,19.0703520116445
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,16m,26,14,16.5136626276098,1.2526005994528,14.8742015382149,15.8224076360566,16.1801315567549,17.0915232905036,18.5928128563958
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,2y,26,14,16.024357709065,1.49108774561532,13.8201457308547,15.5539265547799,16.196012183777,16.4321963528978,18.1552936813719
hospitalized_Pnvp_5_8w,pregnancy_duration_preterm,bmi,3y,26,15,16.0535338483668,1.44327714213777,14.003285004468,14.9035981219826,16.4830133390312,16.9373606201666,17.7227242700489
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,birth,520,507,50.3491124260355,1.94143864009766,47,49,50,52,54
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,6w,520,332,56.6879518072289,2.25797800574045,53,55,56.5,58,60.5
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,3m,520,447,61.8965594527122,2.29443842773396,58.36,60.1765414627399,62,63.5,66
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,6m,520,456,67.7509862398933,2.38355398888928,63.9869164746232,66,67.5,69.5,72
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,8m,520,392,71.2267225449772,2.57540493016444,67,69.5,71,73,75.5
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,1y,520,392,76.3912852019998,2.68911216609749,72,75,76,78,81
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,16m,520,280,80.832133962882,3.16774320075104,75.9936587695986,79,80.5,82.940139307333,86
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,2y,520,282,88.8041319333788,3.50183167171991,83.1807653061225,86.5035142519519,88.7890656924868,91,94.9624271305727
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,3y,520,292,96.7278281356911,3.8599947029785,90.0726590123959,94.1755469363428,97,99,103.09
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,5y,520,245,113.000660028392,4.89540459173881,106,110,112,116,121.939748099123
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,7y,520,257,126.241428066639,5.50256569404028,118,122,126,130,135.2
hospitalized_Pnvp_9_12w,pregnancy_duration_term,length,8y,520,215,132.342371432627,5.88554141713703,122,129,132,135,142
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,birth,520,519,3.58756840077071,0.481846763722644,2.8195,3.2625,3.58,3911,4.3955
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,6w,520,403,4.92880397022333,0.652873776425732,3923,4.5,4.95,5.36,5.8735
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,3m,520,453,6.26914578467813,0.766761523949568,5122,5.72,6.23,6.74,7588
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,6m,520,456,7.8554626431161,0.948078702696044,6.52375,7.21,7.77,8.4025,9.62
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,8m,520,392,8.7200171021898,1.05021501300246,7.16275,8.00375,8.6525649234714,9.3525,10577
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,1y,520,392,9.82978382704868,1.1735367707006,8.05928359010783,8.97375,9735,10.55125,11.84
hospitalized_Pnvp_9_12w,pregnancy_duration_term,weight,16m,520,280,10.8322457384267,1.29921890193249,8.9894164646925,9.8973979478693,10.7447773960423,11.6,13.0266689046945
